project_id,instance_id,variant,exit_status,quality_score,grounding_score,completion_score,efficiency_score,progress_score,penalty_score,steps,validation_runs,successful_edit_steps,failed_edit_steps,submitted,planner_phase_enabled,tokens_in,tokens_out,token_total,tokens_per_step,api_calls,relative_cost_estimate,traj,patch,info_log,debug_log,preds,exit_yaml
pylint-dev__astroid,pylint-dev__astroid-1866,small_planner_small_coder_big_reviewer,Uncaught DockerPullError,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_big_reviewer/pylint-dev__astroid-1866/pylint-dev__astroid-1866.info.log,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_big_reviewer/pylint-dev__astroid-1866/pylint-dev__astroid-1866.debug.log,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_big_reviewer/run_batch_exit_statuses.yaml
pylint-dev__astroid,pylint-dev__astroid-1978,small_planner_small_coder_big_reviewer,Uncaught DockerPullError,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_big_reviewer/pylint-dev__astroid-1978/pylint-dev__astroid-1978.info.log,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_big_reviewer/pylint-dev__astroid-1978/pylint-dev__astroid-1978.debug.log,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_big_reviewer/run_batch_exit_statuses.yaml
pyvista__pyvista,pyvista__pyvista-4315,small_planner_small_coder_big_reviewer,Uncaught DockerPullError,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_big_reviewer/pyvista__pyvista-4315/pyvista__pyvista-4315.info.log,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_big_reviewer/pyvista__pyvista-4315/pyvista__pyvista-4315.debug.log,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_big_reviewer/run_batch_exit_statuses.yaml
sqlfluff__sqlfluff,sqlfluff__sqlfluff-2419,small_planner_small_coder_big_reviewer,Uncaught DockerPullError,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_big_reviewer/sqlfluff__sqlfluff-2419/sqlfluff__sqlfluff-2419.info.log,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_big_reviewer/sqlfluff__sqlfluff-2419/sqlfluff__sqlfluff-2419.debug.log,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_big_reviewer/run_batch_exit_statuses.yaml
pvlib__pvlib-python,pvlib__pvlib-python-1072,small_planner_small_coder_small_reviewer,Uncaught DockerPullError,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/pvlib__pvlib-python-1072/pvlib__pvlib-python-1072.info.log,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/pvlib__pvlib-python-1072/pvlib__pvlib-python-1072.debug.log,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/run_batch_exit_statuses.yaml
pvlib__pvlib-python,pvlib__pvlib-python-1707,small_planner_small_coder_small_reviewer,Uncaught DockerPullError,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/pvlib__pvlib-python-1707/pvlib__pvlib-python-1707.info.log,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/pvlib__pvlib-python-1707/pvlib__pvlib-python-1707.debug.log,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/run_batch_exit_statuses.yaml
pvlib__pvlib-python,pvlib__pvlib-python-1854,small_planner_small_coder_small_reviewer,Uncaught DockerPullError,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/pvlib__pvlib-python-1854/pvlib__pvlib-python-1854.info.log,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/pvlib__pvlib-python-1854/pvlib__pvlib-python-1854.debug.log,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/run_batch_exit_statuses.yaml
pylint-dev__astroid,pylint-dev__astroid-1196,small_planner_small_coder_small_reviewer,Uncaught DockerPullError,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/pylint-dev__astroid-1196/pylint-dev__astroid-1196.info.log,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/pylint-dev__astroid-1196/pylint-dev__astroid-1196.debug.log,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/run_batch_exit_statuses.yaml
pylint-dev__astroid,pylint-dev__astroid-1268,small_planner_small_coder_small_reviewer,Uncaught DockerPullError,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/pylint-dev__astroid-1268/pylint-dev__astroid-1268.info.log,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/pylint-dev__astroid-1268/pylint-dev__astroid-1268.debug.log,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/run_batch_exit_statuses.yaml
pylint-dev__astroid,pylint-dev__astroid-1333,small_planner_small_coder_small_reviewer,Uncaught DockerPullError,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/pylint-dev__astroid-1333/pylint-dev__astroid-1333.info.log,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/pylint-dev__astroid-1333/pylint-dev__astroid-1333.debug.log,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/run_batch_exit_statuses.yaml
pylint-dev__astroid,pylint-dev__astroid-1866,small_planner_small_coder_small_reviewer,Uncaught DockerPullError,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/pylint-dev__astroid-1866/pylint-dev__astroid-1866.info.log,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/pylint-dev__astroid-1866/pylint-dev__astroid-1866.debug.log,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/run_batch_exit_statuses.yaml
pylint-dev__astroid,pylint-dev__astroid-1978,small_planner_small_coder_small_reviewer,Uncaught DockerPullError,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/pylint-dev__astroid-1978/pylint-dev__astroid-1978.info.log,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/pylint-dev__astroid-1978/pylint-dev__astroid-1978.debug.log,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/run_batch_exit_statuses.yaml
pyvista__pyvista,pyvista__pyvista-4315,small_planner_small_coder_small_reviewer,Uncaught DockerPullError,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/pyvista__pyvista-4315/pyvista__pyvista-4315.info.log,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/pyvista__pyvista-4315/pyvista__pyvista-4315.debug.log,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/run_batch_exit_statuses.yaml
sqlfluff__sqlfluff,sqlfluff__sqlfluff-2419,small_planner_small_coder_small_reviewer,Uncaught DockerPullError,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/sqlfluff__sqlfluff-2419/sqlfluff__sqlfluff-2419.info.log,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/sqlfluff__sqlfluff-2419/sqlfluff__sqlfluff-2419.debug.log,,/Users/lobs/classes/EECS545_project/SWE-agent/matrix_easy_runs_full_20260309_093524/qwen_local_35b_9b/small_planner_small_coder_small_reviewer/run_batch_exit_statuses.yaml
